"JOIN_NO","EXT_KEY"
"1587199","KEY"
"1590722","KEY"
"6208887","KEY"
"1607565","KEY"
"1586080","KEY"
"1551643","KEY"
"6144691","KEY"
"6132780","KEY"
"1552545","KEY"
"1552701","KEY"
"1557744","KEY"
"1557755","KEY"
"1557772","SPEZ"
"1552604","KEY"
"1552624","KEY"
"1553941","KEY"
"6143713","KEY"
"6143714","KEY"
"6152848","KEY"
"1552548","KEY"
"1552688","KEY"
"1557853","KEY"
"1557871","KEY"
"1557925","KEY"
"6103798","KEY"
"6139647","KEY"
"1617837","KEY"
"1283200","KEY"
"1591406","KEY"
"1618017","KEY"
"1584521","KEY"
"1596263","KEY"
"1590977","KEY"
"1561374","KEY"
"1561669","GROS"
"1551748","KEY"
"1589200","GKM"
"1594522","KEY"
"1598123","KEY"
"6148399","KEY"
"1402878","KEY"
"1558221","KEY"
"1558016","KEY"
"1558028","KEY"
"6155263","KEY"
"1558311","KEY"
"1558356","KEY"
"6144434","KEY"
"1558584","SPEZ"
"1558613","KEY"
"6155390","KEY"
"6155391","KEY"
"6157185","KEY"
"1590913","KEY"
"1592665","KEY"
"1608814","KEY"
"6100437","KEY"
"1433747","KEY"
"1558184","KEY"
"6154720","KEY"
"6156658","KEY"
"1424621","KEY"
"1558695","KEY"
"1558716","KEY"
"116431","KEY"
"1558493","GROS"
"1558466","KEY"
"1558473","KEY"
"1558580","KEY"
"1558526","GROS"
"6096004","KEY"
"1558582","KEY"
"6146366","KEY"
"6160389","KEY"
"6160438","GROS"
"1298205","KEY"
"1422750","KEY"
"1558380","KEY"
"1558263","KEY"
"1558413","KEY"
"6112726","KEY"
"1558620","KEY"
"1558667","KEY"
"1558683","KEY"
"1561900","KEY"
"1561789","KEY"
"1601551","KEY"
"1591396","KEY"
"1561987","KEY"
"6162395","KEY"
"6162396","KEY"
"6115338","KEY"
"1562089","AUSL"
"1562151","KEY"
"6172895","KEY"
"1562081","KEY"
"1558729","KEY"
"1558760","KEY"
"1182553","KEY"
"1202104","KEY"
"1367668","KEY"
"1372339","KEY"
"1373935","KEY"
"1223835","KEY"
"1380333","KEY"
"1380581","GKM"
"1381430","KEY"
"1251141","KEY"
"1253228","GROS"
"1261203","KEY"
"1269310","KEY"
"6159266","KEY"
"1558772","KEY"
"1558856","KEY"
"1558732","KEY"
"1558792","KEY"
"6123897","SPEZ"
"1321090","KEY"
"6095157","KEY"
"6108333","KEY"
"6108746",""
"6111071","KEY"
"6111072","KEY"
"6113085","KEY"
"6114463","KEY"
"1558553","KEY"
"1558616","KEY"
"1558837","KEY"
"1558888","KEY"
"1558892","KEY"
"6095156","KEY"
"6095158","KEY"
"6095160","KEY"
"6095161","KEY"
"6095162","KEY"
"6095163","KEY"
"6101683","KEY"
"6116331","KEY"
"6116766","KEY"
"6147143","KEY"
"6147144","KEY"
"6150825","KEY"
"6157494","KEY"
"6143872","KEY"
"1558813","KEY"
"6114464","KEY"
"6114465","KEY"
"6117317","KEY"
"6118643","KEY"
"6118794","KEY"
"6118795","KEY"
"6119409","KEY"
"6120210","KEY"
"6124382","KEY"
"6126087","KEY"
"6137090","KEY"
"6138448","GROS"
"1558889","KEY"
"1385063","KEY"
"1392698","GKM"
"1398382","KEY"
"1399321","KEY"
"1403028","KEY"
"1403269","KEY"
"1405440","KEY"
"1409493","KEY"
"1411224","KEY"
"1423082","KEY"
"1424438","KEY"
"1426182","KEY"
"1430320","KEY"
"1430721","KEY"
"1437485","KEY"
"1438426","KEY"
"106002","KEY"
"1443437","KEY"
"1443698","KEY"
"1444900","KEY"
"1446487","KEY"
"1449931","GROS"
"1250642","KEY"
"1274751","KEY"
"1396862","KEY"
"1403520","SPEZ"
"1406896","KEY"
"1409839","KEY"
"1419492","KEY"
"1492836","KEY"
"1493123","KEY"
"1494331","KEY"
"1495822","KEY"
"1496343","KEY"
"1496423","KEY"
"1497770","KEY"
"1497999","KEY"
"1498753","KEY"
"1499605","GROS"
"1500357","GROS"
"1501133","KEY"
"1501208","GROS"
"1501286","KEY"
"1501357","KEY"
"1505117","KEY"
"1506176","KEY"
"1506654","KEY"
"1509068","KEY"
"1512651","KEY"
"1457175","KEY"
"1481278","KEY"
"1488421","KEY"
"1505742","KEY"
"1518965","KEY"
"1520342","KEY"
"1458558","KEY"
"1458659","KEY"
"1461435","KEY"
"1463287","KEY"
"1465171","KEY"
"1468908","KEY"
"1469246","KEY"
"1470892","KEY"
"1472227","KEY"
"1475790","KEY"
"1482652","KEY"
"1483139","KEY"
"1483600","KEY"
"1486053","KEY"
"1486211","KEY"
"1490201","KEY"
"1491125","KEY"
"6153808","KEY"
"1551765","KEY"
"1562097","KEY"
"6169079","KEY"
"6169465","KEY"
"6146282","KEY"
"1561973","KEY"
"1422034","KEY"
"1100595","KEY"
"6170119","KEY"
"6172894","KEY"
"6156020","KEY"
"1562306","KEY"
"6156019","KEY"
"1595479","KEY"
"6172987","KEY"
"1422035","KEY"
"6146286","KEY"
"1551768","KEY"
"1551775","KEY"
"6123064","KEY"
"1562185","KEY"
"6177109","KEY"
"6177110","KEY"
"1592098","KEY"
"6151602","KEY"
"1552524","KEY"
"6119476","KEY"
"6135158","KEY"
"6138720","KEY"
"1552322","KEY"
"1552330","KEY"
"1552448","KEY"
"6153669","KEY"
"1558877","KEY"
"6118796","KEY"
"522245","KEY"
"527456","GROS"
"549945","KEY"
"551280","KEY"
"587124","KEY"
"6058504","KEY"
"6110649","KEY"
"614434","KEY"
"632363","KEY"
"715533","KEY"
"720234","KEY"
"720882","KEY"
"732016","KEY"
"159582","KEY"
"164688","KEY"
"335488","KEY"
"349605","KEY"
"402727","KEY"
"650218","KEY"
"676534","KEY"
"1534411","GKM"
"303537","SPEZ"
"369060","KEY"
"388698","KEY"
"1281116","KEY"
"1460169","GROS"
"1528565","KEY"
"1528858","KEY"
"1528892","KEY"
"6097245","KEY"
"1528939","KEY"
"1528963","KEY"
"1528964","KEY"
"1528974","KEY"
"1529071","KEY"
"1529091","KEY"
"1562228","KEY"
"6178615","KEY"
"1562211","KEY"
"1562188","KEY"
"1562355","SPEZ"
"1590739","KEY"
"1562286","KEY"
"6160791","KEY"
"6170660","KEY"
"6176776","KEY"
"6133762","KEY"
"6170340","KEY"
"6121291","KEY"
"6123353","KEY"
"6149950","KEY"
"6177534","KEY"
"1562269","KEY"
"6134181","KEY"
"1562308","KEY"
"6160961","KEY"
"6130850","KEY"
"6172827","KEY"
"6161518","KEY"
"1405170","KEY"
"1562431","KEY"
"1562434","KEY"
"6173539","KEY"
"1562541","KEY"
"1562543","KEY"
"6165670","KEY"
"6167073","KEY"
"6167904","KEY"
"6146536","KEY"
"6156166","KEY"
"6123341","KEY"
"6136470","KEY"
"1562410","KEY"
"1562425","KEY"
"1562500","KEY"
"1595456","KEY"
"268341","KEY"
"1529214","KEY"
"1559965","KEY"
"1560513","KEY"
"6148531","KEY"
"6160403","KEY"
"6170385","KEY"
"6146035","KEY"
"1560457","KEY"
"1560469","KEY"
"1562499","KEY"
"1562572","KEY"
"1562585","KEY"
"168385","KEY"
"1562675","KEY"
"6137339","KEY"
"6104843","KEY"
"113527","KEY"
"6176005","KEY"
"1445185","KEY"
"1562667","SPEZ"
"1595013","KEY"
"1593079","KEY"
"1586772","KEY"
"1586773","KEY"
"1562575","KEY"
"1562636","KEY"
"1562639","KEY"
"6158343","SPEZ"
"6152715","KEY"
"6152716","KEY"
"6152717","KEY"
"6152807","KEY"
"1558977","KEY"
"1559159","KEY"
"1387820","GKM"
"1559129","KEY"
"1559156","KEY"
"1559314","KEY"
"1559322","KEY"
"1558930","KEY"
"1558938","KEY"
"1558996","KEY"
"1559030","KEY"
"1559034","KEY"
"1559040","SPEZ"
"1419392","KEY"
"1560056","KEY"
"1560059","KEY"
"6147264","KEY"
"6147265","KEY"
"1560026","KEY"
"6129050","KEY"
"1510685","SPEZ"
"559729","KEY"
"1529139","KEY"
"1618708","KEY"
"1612361","KEY"
"1610294","KEY"
"1614608","KEY"
"1588036","KEY"
"1615922","KEY"
"1597441","KEY"
"1594609","KEY"
"6112506","KEY"
"1471425","KEY"
"1559390","KEY"
"6165179","KEY"
"1559197","KEY"
"6149687","KEY"
"1559375","KEY"
"1559594","KEY"
"1472554","KEY"
"1560303","KEY"
"6117836","KEY"
"6165133","KEY"
"1559872","KEY"
"6162371","KEY"
"6162373","KEY"
"1372425","KEY"
"1559804","KEY"
"1559621","KEY"
"1559770","KEY"
"1559788","KEY"
"6133061","KEY"
"1559826","KEY"
"1559841","KEY"
"1559898","KEY"
"6156143","KEY"
"6156144","KEY"
"6156421","KEY"
"6156508","KEY"
"6156559","KEY"
"6160217","KEY"
"1559039","KEY"
"534264","KEY"
"6117620","KEY"
"1559041","KEY"
"1562729","KEY"
"6163660","KEY"
"6166759","KEY"
"6166760","KEY"
"6172340","KEY"
"1592421","KEY"
"6170206","KEY"
"1600841","KEY"
"6181584","GROS"
"1402096","KEY"
"1614337","GKM"
"1593075","KEY"
"1564792","KEY"
"1600525","KEY"
"6177284","KEY"
"6204168","KEY"
"6195992","KEY"
"559391","KEY"
"1584323","KEY"
"6210233","KEY"
"1559658","KEY"
"6143727","KEY"
"1559462","KEY"
"1559484","KEY"
"1559887","KEY"
"1559944","KEY"
"6134549","KEY"
"6165226","KEY"
"251731","KEY"
"1560370","KEY"
"1560443","KEY"
"6167110","KEY"
"1560388","GKM"
"1560393","KEY"
"6114247","KEY"
"1380951","KEY"
"1559052","KEY"
"1611289","KEY"
"1529230","KEY"
"1529281","KEY"
"1529301","KEY"
"1529303","KEY"
"1570730","KEY"
"1581395","KEY"
"1599625","KEY"
"1571054","KEY"
"1571634","KEY"
"1584196","KEY"
"6194918","KEY"
"1593095","KEY"
"1593184","KEY"
"1590396","GKM"
"1590422","KEY"
"6241780","KEY"
"1591182","KEY"
"1559196","KEY"
"1559357","KEY"
"1559245","KEY"
"1559261","KEY"
"6147260","KEY"
"6167495","KEY"
"1559326","KEY"
"6156473","KEY"
"1559253","KEY"
"1559968","KEY"
"1559578","KEY"
"6132318","KEY"
"1559502","KEY"
"1559698","GROS"
"6115905","KEY"
"6092173","KEY"
"6149513","KEY"
"6149514","KEY"
"6195509","KEY"
"6206923","KEY"
"1204939","KEY"
"1616490","KEY"
"1592896","KEY"
"6190216","KEY"
"1561357","KEY"
"1561252","KEY"
"1561332","KEY"
"1561262","KEY"
"6126241","KEY"
"1584754","KEY"
"6204800","KEY"
"1584601","KEY"
"1584878","KEY"
"6106590","KEY"
"6172005","KEY"
"1584883","KEY"
"1584809","KEY"
"1562785","GKM"
"6172348","KEY"
"1562789","GKM"
"6170399","KEY"
"1599931","KEY"
"1560004","KEY"
"1559806","KEY"
"6163925","KEY"
"1421581","KEY"
"6160216","KEY"
"6162651","KEY"
"1559708","KEY"
"6156145","KEY"
"6163814","KEY"
"1562776","KEY"
"6165689","KEY"
"1591401","KEY"
"1562948","KEY"
"1562942","KEY"
"1562884","KEY"
"1562901","KEY"
"6164497","KEY"
"6164499","GKM"
"6167191","KEY"
"1562631","KEY"
"1562980","KEY"
"1562788",""
"6145737","SPEZ"
"6165054","KEY"
"1562801","KEY"
"6167412","KEY"
"1529247","KEY"
"1529617","GKM"
"1529648","KEY"
"6170819","KEY"
"1562860","AUSL"
"1591404","KEY"
"1591397","KEY"
"1589256","GKM"
"1562939","KEY"
"1563071","KEY"
"1563027","KEY"
"1618702","KEY"
"6107449","KEY"
"6119326","KEY"
"6123373","KEY"
"1529683","KEY"
"6099503","KEY"
"6115562","KEY"
"1563213","KEY"
"1563274","KEY"
"6166276","KEY"
"6178355","KEY"
"6179647","KEY"
"6179650","KEY"
"6176573","KEY"
"1563042","KEY"
"1563074","KEY"
"6150284","KEY"
"6180617","KEY"
"1563049","KEY"
"6177146","KEY"
"6166636","KEY"
"6180840","KEY"
"1563214","KEY"
"6186520","KEY"
"6171102","KEY"
"6172791","KEY"
"6173574","KEY"
"1563734","GKM"
"1563000","KEY"
"1563321","KEY"
"1563406","KEY"
"6199880","KEY"
"1584758","KEY"
"1427134","KEY"
"1563714","KEY"
"1563721","KEY"
"1563826","KEY"
"1563850","KEY"
"1366495","KEY"
"1563576","KEY"
"1563592","KEY"
"6101308","KEY"
"6130082","KEY"
"1563357","KEY"
"6156030","KEY"
"6161660","KEY"
"1563288","KEY"
"569271","KEY"
"6168976","KEY"
"1563324","KEY"
"6169237","KEY"
"6185709","KEY"
"6165242","KEY"
"1590170","KEY"
"1529765","KEY"
"1529768","KEY"
"1529802","KEY"
"1529907","KEY"
"1563492","KEY"
"1563533","KEY"
"6176588","KEY"
"6167135","KEY"
"6184144","KEY"
"6178082","AUSL"
"1563779","KEY"
"1564347","KEY"
"1564348","KEY"
"1564364","KEY"
"6148073","KEY"
"6174260","KEY"
"1564246","KEY"
"1564322","KEY"
"1564281","KEY"
"1563638","KEY"
"1563672","KEY"
"6171013","KEY"
"1584998","KEY"
"1585050","KEY"
"6133073","KEY"
"1563228","KEY"
"6176164","KEY"
"1564685","KEY"
"6149960","KEY"
"1564575","GKM"
"1564576","GKM"
"1564577","GKM"
"6184115","KEY"
"6155247","KEY"
"6170137","KEY"
"6177145","KEY"
"1564777","KEY"
"1564643","KEY"
"6148542","KEY"
"6169332","KEY"
"1563594","KEY"
"1563600","SPEZ"
"1565087","KEY"
"1565229","KEY"
"1565188","KEY"
"6174183","KEY"
"1565401","KEY"
"1565503","KEY"
"1565505","KEY"
"6182569","KEY"
"1455987","KEY"
"1564464","KEY"
"1564392","KEY"
"1564829","KEY"
"6163027","KEY"
"1564040","KEY"
"1551689","KEY"
"1551744","KEY"
"1551746","KEY"
"1564366","KEY"
"1564372","KEY"
"1564569","KEY"
"1430933","KEY"
"1564581","GKM"
"1387584","KEY"
"1564665","KEY"
"6186621","KEY"
"6151738","KEY"
"1564496","KEY"
"6182222","KEY"
"1564867","KEY"
"6176595","GKM"
"6176596","KEY"
"6176598","KEY"
"6187487","KEY"
"1564869","KEY"
"1564818","KEY"
"1564819","KEY"
"1565032","KEY"
"1565321","KEY"
"1565327","KEY"
"6155616","KEY"
"6172982","KEY"
"6174122","KEY"
"1565641","KEY"
"1565181","KEY"
"1419506","KEY"
"6101310","KEY"
"1565577","KEY"
"6148322","KEY"
"6168602","KEY"
"6123009","KEY"
"1599411","KEY"
"1564949","KEY"
"1564951","KEY"
"6168981","KEY"
"1565007","KEY"
"132368","KEY"
"466162","KEY"
"6140249","KEY"
"6151640","KEY"
"6153092","KEY"
"1565143","KEY"
"1565152","KEY"
"1565059","KEY"
"1565264","KEY"
"1565356","KEY"
"6171511","KEY"
"6159566","KEY"
"1564982","KEY"
"1565050","KEY"
"6166910","KEY"
"6181280","KEY"
"1429456","KEY"
"6182220","KEY"
"6182223","KEY"
"1565283","KEY"
"1565284","KEY"
"1565285","KEY"
"1565286","KEY"
"1565297","KEY"
"1565126","KEY"
"1565314","KEY"
"1476064","KEY"
"1565359","KEY"
"6183610","SPEZ"
"6184127","SPEZ"
"6190050","KEY"
"6170379","KEY"
"1565248","KEY"
"1565371","SPEZ"
"1618015","KEY"
"1273471","KEY"
"6166907","KEY"
"6175290","KEY"
"749352","SPEZ"
"1565021","KEY"
"1565040","KEY"
"1565043","SPEZ"
"6153093","KEY"
"6186681","KEY"
"6194701","KEY"
"6184831","KEY"
"6183457","KEY"
"6189776","KEY"
"158624","KEY"
"6141727","GKM"
"1565999","KEY"
"1562947","KEY"
"6150563","KEY"
"6171701","SPEZ"
"6171702","SPEZ"
"6173192","KEY"
"6173600","SPEZ"
"6173601","SPEZ"
"6173602","SPEZ"
"6175161","SPEZ"
"6177634","SPEZ"
"6179545","SPEZ"
"6179546","SPEZ"
"6179547","SPEZ"
"6180205","SPEZ"
"6181385","SPEZ"
"6181387","SPEZ"
"1565756","KEY"
"1565872","KEY"
"6168707","KEY"
"6181388","SPEZ"
"6172046","KEY"
"1566122","KEY"
"6186667","KEY"
"6099550","KEY"
"1618849","KEY"
"1566229","KEY"
"1566251","KEY"
"1566262","KEY"
"6178459","KEY"
"6176014","SPEZ"
"6176017","SPEZ"
"6162888","KEY"
"6162120","KEY"
"6162887","KEY"
"1405466","KEY"
"1565617","AUSL"
"6187904","KEY"
"1565713","KEY"
"1565539","KEY"
"6103156","KEY"
"6148864","KEY"
"6187014","KEY"
"1565553","KEY"
"6162082","KEY"
"6162090","KEY"
"1566221","KEY"
"1566274","KEY"
"614219","KEY"
"1566501","KEY"
"1566600","KEY"
"1566448","KEY"
"6139616","KEY"
"6192342","KEY"
"1566477","KEY"
"6170690","KEY"
"1566655","KEY"
"1566798","GKM"
"1566800","GROS"
"6195061","KEY"
"6197422","KEY"
"6098191","KEY"
"1566973","KEY"
"1567009","GKM"
"1566917","KEY"
"1565831","KEY"
"1565690","KEY"
"1310554","KEY"
"1565700","KEY"
"6149189","KEY"
"6179432","KEY"
"6181386","SPEZ"
"1381837","KEY"
"1565990","KEY"
"6156898","GROS"
"1566037","KEY"
"6136956","KEY"
"6151411","KEY"
"6187012","KEY"
"6195048","KEY"
"6169051","KEY"
"1370594","KEY"
"6187013","KEY"
"6162091","KEY"
"6162092","KEY"
"6172648","KEY"
"1567187","GKM"
"6198691","GKM"
"1566581","KEY"
"6179979","KEY"
"1566146","KEY"
"6156872","KEY"
"6183459","KEY"
"1566639","GROS"
"6093785","GROS"
"1529691","KEY"
"1529793","KEY"
"1529796","KEY"
"1529849","KEY"
"1243890","KEY"
"1566383","KEY"
"1566277","KEY"
"1566314","KEY"
"6182323","KEY"
"6186594","GROS"
"1566330","KEY"
"6092379","KEY"
"1567252","KEY"
"1567356","KEY"
"1566458","KEY"
"1566509","KEY"
"1566574","KEY"
"1566580","KEY"
"6182049","KEY"
"6179621","KEY"
"6180127","KEY"
"6180341","KEY"
"6180743","KEY"
"6187168","KEY"
"6198082","KEY"
"1568042","KEY"
"1411903","KEY"
"6174269","KEY"
"6175637","GKM"
"6178369","KEY"
"6188657","KEY"
"6193262","KEY"
"1567897","KEY"
"1568007","KEY"
"6152135","KEY"
"1567847","KEY"
"242596","KEY"
"6153194","KEY"
"6200131","KEY"
"6150572","KEY"
"6174133","KEY"
"6192821","KEY"
"6192942","SPEZ"
"6183111","KEY"
"6199062","SPEZ"
"1566664","KEY"
"6178525","KEY"
"1567423","KEY"
"1566649","KEY"
"1566647","KEY"
"6134243","KEY"
"1566724","GKM"
"1566643","GKM"
"1566820","KEY"
"1392612","KEY"
"1568330","KEY"
"1568294","KEY"
"6176039","KEY"
"1566904","KEY"
"6190559","KEY"
"1566980","KEY"
"1567065","KEY"
"1567079","KEY"
"1567101","KEY"
"1567128","KEY"
"1567132","KEY"
"6134291","KEY"
"1567570","KEY"
"1270069","KEY"
"1567371","KEY"
"1567390","KEY"
"6187179","KEY"
"6187191","KEY"
"6198071","KEY"
"6191749","KEY"
"1407160","KEY"
"1567034","KEY"
"1568437","GROS"
"6149360","SPEZ"
"6185148","KEY"
"6195965","KEY"
"6198695","KEY"
"1568402","KEY"
"1567353","KEY"
"6114650","KEY"
"1567365","KEY"
"1567363","KEY"
"6189782","KEY"
"6192815","KEY"
"1567816","KEY"
"1567778","GKM"
"1568004","KEY"
"6199058","KEY"
"6198085","KEY"
"1567503","KEY"
"1567677","KEY"
"6130128","KEY"
"1567529","KEY"
"1567599","KEY"
"1567511","KEY"
"6186372","KEY"
"1381043","KEY"
"6195071","KEY"
"6162101","KEY"
"1568498","SPEZ"
"6195085","KEY"
"1568463","KEY"
"1567839","KEY"
"6192124","KEY"
"6189783","KEY"
"1529833","KEY"
"1529871","KEY"
"1567853","KEY"
"1567695","KEY"
"1567697","KEY"
"1567789","KEY"
"6188159","KEY"
"6183082","KEY"
"6189844","SPEZ"
"6189845","KEY"
"1408816","KEY"
"6150584","KEY"
"6198246","KEY"
"1568179","KEY"
"1568222","KEY"
"1568238","KEY"
"1568239","KEY"
"1568240","KEY"
"1568241","KEY"
"1568244","KEY"
"1568245","KEY"
"1568246","KEY"
"1568247","KEY"
"1568248","KEY"
"1568255","KEY"
"1568256","KEY"
"1568257","KEY"
"1568258","KEY"
"1568259","KEY"
"1568379","KEY"
"1568165","KEY"
"1567974","KEY"
"6162785","KEY"
"6184031","KEY"
"6190518","KEY"
"6191255","KEY"
"6191256","KEY"
"6192268","KEY"
"6192269","KEY"
"6193497","KEY"
"6193498","KEY"
"6193499","KEY"
"6193919","KEY"
"1414749","KEY"
"6163465",""
"1568573","KEY"
"1568621","KEY"
"1568622","KEY"
"1568796","KEY"
"1568284","KEY"
"6172523","KEY"
"6187138","KEY"
"6198091","KEY"
"6198112","KEY"
"6179081","KEY"
"1568826","KEY"
"1569018","KEY"
"1569089","KEY"
"1568982","KEY"
"1568987","KEY"
"1477339","KEY"
"1568944","AUSL"
"1568577","KEY"
"1568615","KEY"
"1568619","KEY"
"1188400","KEY"
"6142100","KEY"
"1568508","KEY"
"1569260","KEY"
"1572339","KEY"
"6162332","KEY"
"6175913","KEY"
"106711","KEY"
"110811","KEY"
"6133087","KEY"
"1314916","KEY"
"101823","KEY"
"1103567","GKM"
"1103654","KEY"
"1104484","KEY"
"1104501","KEY"
"1137403","KEY"
"1137777","KEY"
"6196803","KEY"
"1106606","KEY"
"1124090","GROS"
"112666","KEY"
"1208104","KEY"
"1188009","KEY"
"1194307","KEY"
"121485","KEY"
"1176115","GROS"
"1215230","KEY"
"1151741","KEY"
"1155509","KEY"
"1206519","KEY"
"1223650","KEY"
"1230243","SPEZ"
"1260901","KEY"
"1265128","KEY"
"1258553","GKM"
"1266056","KEY"
"1266074","KEY"
"1231427","KEY"
"1237363","KEY"
"1225132","KEY"
"1228613","KEY"
"1238574","KEY"
"1243689",""
"1257398","KEY"
"1225766","KEY"
"1228944","KEY"
"1229554","KEY"
"1235645","KEY"
"1330768","KEY"
"1274599","KEY"
"1304634","GKM"
"1321484","KEY"
"1277218","GKM"
"1310659","KEY"
"1321791","KEY"
"1281053","KEY"
"1301824","KEY"
"1306003","KEY"
"1311432","GKM"
"132317","KEY"
"1277597","KEY"
"1330006","KEY"
"1293518","KEY"
"1278293","KEY"
"1298206","KEY"
"1286090","KEY"
"1327377","KEY"
"1568797","KEY"
"1336919","KEY"
"1363200","KEY"
"1367250","KEY"
"1367664",""
"1349867","KEY"
"1367294","SPEZ"
"1337867","KEY"
"1366768","KEY"
"1367773","GROS"
"1348160","GKM"
"136744","KEY"
"1351625","KEY"
"1368960","KEY"
"1369211","KEY"
"1360713","KEY"
"1357929","KEY"
"1361004","KEY"
"1364216","GROS"
"1340918","KEY"
"1369770","KEY"
"1379382","KEY"
"1568813","GROS"
"1371867","KEY"
"1376649","KEY"
"1371213","KEY"
"1371947","KEY"
"1375888","KEY"
"1370663","KEY"
"1370677","KEY"
"1375921","KEY"
"1371516","KEY"
"1372253","KEY"
"1377745","KEY"
"1372816","KEY"
"1376386","KEY"
"1373490","KEY"
"1373026","GKM"
"1373691","KEY"
"1383951","KEY"
"1379366","KEY"
"1381510","KEY"
"1382338","KEY"
"1389383","KEY"
"1389459","KEY"
"1379436","KEY"
"1383103","KEY"
"1389245","KEY"
"1389312","KEY"
"1389546","AUSL"
"1378842","GROS"
"1382543","GROS"
"1387295","KEY"
"1379010","KEY"
"1382625","KEY"
"1382648","KEY"
"1386904","KEY"
"1386913","KEY"
"1378416","KEY"
"1382695","KEY"
"1379175","KEY"
"1380670","KEY"
"1381322","KEY"
"1388824","KEY"
"1387217","GROS"
"1392726","KEY"
"1393724","KEY"
"1593077","KEY"
"1392300","KEY"
"1393343","KEY"
"1393357","KEY"
"1394634","KEY"
"1398879","KEY"
"1410476","KEY"
"1410591","KEY"
"1390030","KEY"
"1392408","KEY"
"1394808","GKM"
"1395535","KEY"
"1395536","KEY"
"1410872","KEY"
"1412072","SPEZ"
"1394150","KEY"
"1394321","GROS"
"1394411","KEY"
"1396367","KEY"
"1392576","KEY"
"1395091","KEY"
"1530028","SPEZ"
"6110683","KEY"
"1529927","KEY"
"1529710","KEY"
"1529862","SPEZ"
"1413815","KEY"
"1414713",""
"1415401","KEY"
"1415492","KEY"
"1416187","KEY"
"1416502","KEY"
"1416204","KEY"
"1418166","KEY"
"1418175","KEY"
"1418176","KEY"
"1438457","KEY"
"1416485","KEY"
"1446688","KEY"
"1451712","KEY"
"1421176","KEY"
"1421244","KEY"
"1429508","KEY"
"1429510","KEY"
"1429511","KEY"
"1424730","KEY"
"1429512","KEY"
"1429513","KEY"
"1429514","KEY"
"1429516","KEY"
"1429517","KEY"
"1429518","KEY"
"1429521","KEY"
"1429523","KEY"
"1429625","KEY"
"1421411","GROS"
"1427960","KEY"
"1429831","KEY"
"1430714","KEY"
"1422694","KEY"
"1434591","KEY"
"1420416",""
"1423894","KEY"
"1423898","KEY"
"1426065","KEY"
"1434152","KEY"
"1419507","KEY"
"1425253","KEY"
"1425278","KEY"
"1426225","KEY"
"1426337",""
"1433794","KEY"
"1433907","KEY"
"1434750","KEY"
"1429063","KEY"
"1419847","KEY"
"1423315","KEY"
"1427682","KEY"
"1429347","KEY"
"1419135","KEY"
"1422067","KEY"
"1425435","KEY"
"1440870","KEY"
"1445753","KEY"
"1446683","KEY"
"1446685","KEY"
"1446687","KEY"
"1446690","KEY"
"1446692","KEY"
"1446698","KEY"
"1449937","KEY"
"1446699","KEY"
"1446700","KEY"
"1442195","GROS"
"1451350","KEY"
"1451970","KEY"
"1438884","KEY"
"1447542","KEY"
"1447547","KEY"
"1447921","KEY"
"1447969","KEY"
"1441352","GKM"
"1443397","KEY"
"1443401","KEY"
"1443403","KEY"
"1445721","KEY"
"1438287",""
"1449832","KEY"
"1447707","KEY"
"1438542","KEY"
"1450662","KEY"
"1451336","KEY"
"1451343","KEY"
"1456728","KEY"
"1463468","KEY"
"1479698","KEY"
"1456946","KEY"
"1463995",""
"1464094","GKM"
"1471278","KEY"
"1471733","KEY"
"1476408","KEY"
"1480322","KEY"
"1472043","KEY"
"1476966","KEY"
"1455761","KEY"
"1455794","KEY"
"1455845","KEY"
"1462335","KEY"
"1467691","KEY"
"1472791","KEY"
"1459085","SPEZ"
"1459150","KEY"
"1473417","KEY"
"1478413","KEY"
"1473471","KEY"
"1473521","KEY"
"1474515","KEY"
"1462977","KEY"
"1465311","KEY"
"1454131","KEY"
"1454253","KEY"
"477031","KEY"
"314007","KEY"
"335508","KEY"
"393381","KEY"
"437800","KEY"
"399662","KEY"
"449377","KEY"
"195568","KEY"
"386072","KEY"
"158808","KEY"
"412390","KEY"
"167710","KEY"
"168450","KEY"
"232366","KEY"
"262989","KEY"
"390149","SPEZ"
"417888","GKM"
"1488059","KEY"
"171734","KEY"
"267180","KEY"
"292803","KEY"
"1490414","GROS"
"163469","KEY"
"216022","KEY"
"220061","KEY"
"184074","KEY"
"310612","KEY"
"600411","KEY"
"687904","KEY"
"567574","KEY"
"601626","KEY"
"571245","SPEZ"
"608733","KEY"
"609975","KEY"
"292375","KEY"
"370102","GKM"
"581769","KEY"
"745102","KEY"
"554563","KEY"
"746635","KEY"
"41445","KEY"
"593438","KEY"
"564714","KEY"
"718307","KEY"
"514942","KEY"
"746431","KEY"
"203897","KEY"
"298505","KEY"
"340481","KEY"
"343447","KEY"
"602169","SPEZ"
"529781","KEY"
"568775","KEY"
"748750","KEY"
"209579","KEY"
"311060","KEY"
"547977","KEY"
"485956","KEY"
"492361","KEY"
"554407","KEY"
"738423","KEY"
"739515","KEY"
"241043","KEY"
"458558","KEY"
"61430","KEY"
"552332","GKM"
"619580","KEY"
"627824","KEY"
"731608","GROS"
"727552","KEY"
"743259","KEY"
